finding_id,rule,file,line,message,code_snippet,assisted_verdict,confidence,rationale,review_method
mbedtls_472,R07,library/pk_wrap.c,657,Return contract violation: variable 'curve' stores crypto result but is returned without validation.,"     654:     unsigned char key[MBEDTLS_PSA_MAX_EC_PUBKEY_LENGTH];
     655:     size_t key_len;
     656:     size_t curve_bits;
>>>  657:     psa_ecc_family_t curve = mbedtls_ecc_group_to_psa(ctx->grp.id, &curve_bits);
     658: 
     659:     ret = mbedtls_ecp_point_write_binary(&ctx->grp, &ctx->Q,
     660:                                          MBEDTLS_ECP_PF_UNCOMPRESSED,",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,llm_assisted_static_audit
mbedtls_473,R07,library/psa_crypto.c,1517,Return contract violation: variable 'unlock_status' stores crypto result but is returned without validation.,"    1514: #if !defined(MBEDTLS_PSA_ASSUME_EXCLUSIVE_BUFFERS)
    1515: exit:
    1516: #endif
>>> 1517:     unlock_status = psa_unregister_read_under_mutex(slot);
    1518: 
    1519:     LOCAL_OUTPUT_FREE(data_external, data);
    1520:     return (status == PSA_SUCCESS) ? unlock_status : status;",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,llm_assisted_static_audit
mbedtls_474,R07,library/psa_crypto.c,2838,Return contract violation: variable 'unlock_status' stores crypto result but is returned without validation.,"    2835: 
    2836:     psa_wipe_tag_output_buffer(mac, status, mac_size, *mac_length);
    2837: 
>>> 2838:     unlock_status = psa_unregister_read_under_mutex(slot);
    2839: 
    2840:     return (status == PSA_SUCCESS) ? unlock_status : status;
    2841: }",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,llm_assisted_static_audit
mbedtls_475,R07,library/psa_crypto.c,2857,Return contract violation: variable 'status' stores crypto result but is returned without validation.,"    2854: 
    2855:     LOCAL_INPUT_ALLOC(input_external, input_length, input);
    2856:     LOCAL_OUTPUT_ALLOC(mac_external, mac_size, mac);
>>> 2857:     status = psa_mac_compute_internal(key, alg,
    2858:                                       input, input_length,
    2859:                                       mac, mac_size, mac_length, 1);
    2860: ",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,llm_assisted_static_audit
mbedtls_476,R07,library/psa_crypto.c,2998,Return contract violation: variable 'unlock_status' stores crypto result but is returned without validation.,"    2995:     psa_wipe_tag_output_buffer(signature, status, signature_size,
    2996:                                *signature_length);
    2997: 
>>> 2998:     unlock_status = psa_unregister_read_under_mutex(slot);
    2999: 
    3000:     return (status == PSA_SUCCESS) ? unlock_status : status;
    3001: }",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,llm_assisted_static_audit
mbedtls_477,R07,library/psa_crypto.c,3042,Return contract violation: variable 'unlock_status' stores crypto result but is returned without validation.,"    3039:             signature, signature_length);
    3040:     }
    3041: 
>>> 3042:     unlock_status = psa_unregister_read_under_mutex(slot);
    3043: 
    3044:     return (status == PSA_SUCCESS) ? unlock_status : status;
    3045: ",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,llm_assisted_static_audit
mbedtls_478,R07,library/psa_crypto.c,3155,Return contract violation: variable 'status' stores crypto result but is returned without validation.,"    3152: 
    3153:     LOCAL_INPUT_ALLOC(input_external, input_length, input);
    3154:     LOCAL_INPUT_ALLOC(signature_external, signature_length, signature);
>>> 3155:     status = psa_verify_internal(key, 1, alg, input, input_length, signature,
    3156:                                  signature_length);
    3157: 
    3158: #if !defined(MBEDTLS_PSA_ASSUME_EXCLUSIVE_BUFFERS)",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,llm_assisted_static_audit
mbedtls_479,R07,library/psa_crypto.c,3301,Return contract violation: variable 'status' stores crypto result but is returned without validation.,"    3298: 
    3299:     LOCAL_INPUT_ALLOC(hash_external, hash_length, hash);
    3300:     LOCAL_INPUT_ALLOC(signature_external, signature_length, signature);
>>> 3301:     status = psa_verify_internal(key, 0, alg, hash, hash_length, signature,
    3302:                                  signature_length);
    3303: 
    3304: #if !defined(MBEDTLS_PSA_ASSUME_EXCLUSIVE_BUFFERS)",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,llm_assisted_static_audit
mbedtls_480,R07,library/psa_crypto.c,3363,Return contract violation: variable 'unlock_status' stores crypto result but is returned without validation.,"    3360:         alg, input, input_length, salt, salt_length,
    3361:         output, output_size, output_length);
    3362: exit:
>>> 3363:     unlock_status = psa_unregister_read_under_mutex(slot);
    3364: 
    3365:     LOCAL_INPUT_FREE(input_external, input);
    3366:     LOCAL_INPUT_FREE(salt_external, salt);",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,llm_assisted_static_audit
mbedtls_481,R07,library/psa_crypto.c,4143,Return contract violation: variable 'status' stores crypto result but is returned without validation.,"    4140:     /* Ensure max_ops is set to the current value (or default). */
    4141:     mbedtls_psa_interruptible_set_max_ops(psa_interruptible_get_max_ops());
    4142: 
>>> 4143:     status = mbedtls_to_psa_error(
    4144:         mbedtls_ecdsa_verify_restartable(&operation->ctx->grp,
    4145:                                          operation->hash,
    4146:                                          operation->hash_length,",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,llm_assisted_static_audit
mbedtls_482,R07,library/psa_crypto.c,4310,Return contract violation: variable 'unlock_status' stores crypto result but is returned without validation.,"    4307:         psa_cipher_abort(operation);
    4308:     }
    4309: 
>>> 4310:     unlock_status = psa_unregister_read_under_mutex(slot);
    4311: 
    4312:     return (status == PSA_SUCCESS) ? unlock_status : status;
    4313: }",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,llm_assisted_static_audit
mbedtls_483,R07,library/psa_crypto.c,5456,Return contract violation: variable 'status' stores crypto result but is returned without validation.,"    5453:     operation->is_sign = 1;
    5454:     operation->mac_size = PSA_HASH_LENGTH(hash_alg);
    5455: 
>>> 5456:     status = psa_driver_wrapper_mac_sign_setup(operation,
    5457:                                                &attributes,
    5458:                                                hmac_key, hmac_key_length,
    5459:                                                PSA_ALG_HMAC(hash_alg));",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,llm_assisted_static_audit
mbedtls_484,R07,library/psa_crypto.c,7607,Return contract violation: variable 'unlock_status' stores crypto result but is returned without validation.,"    7604:         }
    7605:     }
    7606: 
>>> 7607:     unlock_status = psa_unregister_read_under_mutex(slot);
    7608:     LOCAL_INPUT_FREE(peer_key_external, peer_key);
    7609: 
    7610:     return (status == PSA_SUCCESS) ? unlock_status : status;",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,llm_assisted_static_audit
mbedtls_485,R07,library/psa_crypto_cipher.c,540,Return contract violation: variable 'status' stores crypto result but is returned without validation.,"     537:         *output_length = 0;
     538:         status = PSA_SUCCESS;
     539:     } else {
>>>  540:         status = mbedtls_to_psa_error(
     541:             mbedtls_cipher_update(&operation->ctx.cipher, input,
     542:                                   input_length, output, output_length));
     543: ",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,llm_assisted_static_audit
mbedtls_486,R07,library/psa_crypto_driver_wrappers.h,1531,Return contract violation: variable 'status' stores crypto result but is returned without validation.,"    1528:             return( status );
    1529: 
    1530:         case MBEDTLS_TEST_OPAQUE_DRIVER_ID:
>>> 1531:             status = mbedtls_test_opaque_cipher_abort(
    1532:                          &operation->ctx.opaque_test_driver_ctx );
    1533:             mbedtls_platform_zeroize(
    1534:                 &operation->ctx.opaque_test_driver_ctx,",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,llm_assisted_static_audit
mbedtls_487,R07,library/psa_crypto_driver_wrappers.h,1531,Return contract violation: variable 'status' stores crypto result but is returned without validation.,"    1528:             return( status );
    1529: 
    1530:         case MBEDTLS_TEST_OPAQUE_DRIVER_ID:
>>> 1531:             status = mbedtls_test_opaque_cipher_abort(
    1532:                          &operation->ctx.opaque_test_driver_ctx );
    1533:             mbedtls_platform_zeroize(
    1534:                 &operation->ctx.opaque_test_driver_ctx,",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,llm_assisted_static_audit
mbedtls_488,R07,library/psa_crypto_ecp.c,442,Return contract violation: variable 'ret' stores crypto result but is returned without validation.,"     439: 
     440:     /* Check whether the public part is loaded. If not, load it. */
     441:     if (mbedtls_ecp_is_zero(&ecp->Q)) {
>>>  442:         ret = mbedtls_ecp_mul(&ecp->grp, &ecp->Q,
     443:                               &ecp->d, &ecp->grp.G,
     444:                               mbedtls_psa_get_random,
     445:                               MBEDTLS_PSA_RANDOM_STATE);",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,llm_assisted_static_audit
mbedtls_489,R07,library/psa_crypto_pake.c,515,Return contract violation: variable 'status' stores crypto result but is returned without validation.,"     512:                                     const uint8_t *input,
     513:                                     size_t input_length)
     514: {
>>>  515:     psa_status_t status = mbedtls_psa_pake_input_internal(
     516:         operation, step, input, input_length);
     517: 
     518:     return status;",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,llm_assisted_static_audit
mbedtls_490,R07,library/psa_crypto_slot_management.c,494,Return contract violation: variable 'status' stores crypto result but is returned without validation.,"     491:     PSA_THREADING_CHK_RET(mbedtls_mutex_lock(
     492:                               &mbedtls_threading_key_slot_mutex));
     493: #endif
>>>  494:     status = psa_unregister_read(slot);
     495: #if defined(MBEDTLS_THREADING_C)
     496:     PSA_THREADING_CHK_RET(mbedtls_mutex_unlock(
     497:                               &mbedtls_threading_key_slot_mutex));",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,llm_assisted_static_audit
mbedtls_491,R07,library/rsa.c,515,Return contract violation: variable 'ret' stores crypto result but is returned without validation.,"     512:      * - OUTPUT_TOO_LARGE if the padding is good but the decrypted
     513:      *   plaintext does not fit in the output buffer.
     514:      * - 0 if the padding is correct. */
>>>  515:     ret = mbedtls_ct_error_if(
     516:         bad,
     517:         MBEDTLS_ERR_RSA_INVALID_PADDING,
     518:         mbedtls_ct_error_if_else_0(output_too_large, MBEDTLS_ERR_RSA_OUTPUT_TOO_LARGE)",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,llm_assisted_static_audit
mbedtls_492,R07,library/ssl_tls12_server.c,4407,Return contract violation: variable 'ret' stores crypto result but is returned without validation.,"    4404:             break;
    4405: 
    4406:         case MBEDTLS_SSL_SERVER_FINISHED:
>>> 4407:             ret = mbedtls_ssl_write_finished(ssl);
    4408:             break;
    4409: 
    4410:         case MBEDTLS_SSL_FLUSH_BUFFERS:",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,llm_assisted_static_audit
mbedtls_493,R07,library/x509_crt.c,2131,Return contract violation: variable 'hash_len' stores crypto result but is returned without validation.,"    2128: #if !defined(MBEDTLS_USE_PSA_CRYPTO)
    2129:     const mbedtls_md_info_t *md_info;
    2130:     md_info = mbedtls_md_info_from_type(child->sig_md);
>>> 2131:     hash_len = mbedtls_md_get_size(md_info);
    2132: 
    2133:     /* Note: hash errors can happen only after an internal error */
    2134:     if (mbedtls_md(md_info, child->tbs.p, child->tbs.len, hash) != 0) {",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,llm_assisted_static_audit
mbedtls_494,R07,library/x509_crt.c,2131,Return contract violation: variable 'hash_len' stores crypto result but is returned without validation.,"    2128: #if !defined(MBEDTLS_USE_PSA_CRYPTO)
    2129:     const mbedtls_md_info_t *md_info;
    2130:     md_info = mbedtls_md_info_from_type(child->sig_md);
>>> 2131:     hash_len = mbedtls_md_get_size(md_info);
    2132: 
    2133:     /* Note: hash errors can happen only after an internal error */
    2134:     if (mbedtls_md(md_info, child->tbs.p, child->tbs.len, hash) != 0) {",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,llm_assisted_static_audit
mbedtls_495,R07,library/x509write.c,158,Return contract violation: variable 'ret' stores crypto result but is returned without validation.,"     155:                                                         MBEDTLS_ASN1_CONSTRUCTED |
     156:                                                         MBEDTLS_ASN1_SEQUENCE));
     157: 
>>>  158:     ret = mbedtls_x509_set_extension(extensions,
     159:                                      MBEDTLS_OID_SUBJECT_ALT_NAME,
     160:                                      MBEDTLS_OID_SIZE(MBEDTLS_OID_SUBJECT_ALT_NAME),
     161:                                      0,",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,llm_assisted_static_audit
mbedtls_496,R07,library/x509write_csr.c,296,Return contract violation: variable 'ret' stores crypto result but is returned without validation.,"     293:         return MBEDTLS_ERR_X509_ALLOC_FAILED;
     294:     }
     295: 
>>>  296:     ret = x509write_csr_der_internal(ctx, buf, size,
     297:                                      sig, MBEDTLS_PK_SIGNATURE_MAX_SIZE,
     298:                                      f_rng, p_rng);
     299: ",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,llm_assisted_static_audit
mbedtls_497,R07,programs/psa/crypto_examples.c,181,Return contract violation: variable 'status' stores crypto result but is returned without validation.,"     178:                             encrypt, sizeof(encrypt), &output_len);
     179:     ASSERT_STATUS(status, PSA_SUCCESS);
     180: 
>>>  181:     status = cipher_decrypt(key, alg, iv, sizeof(iv),
     182:                             encrypt, output_len, part_size,
     183:                             decrypt, sizeof(decrypt), &output_len);
     184:     ASSERT_STATUS(status, PSA_SUCCESS);",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,llm_assisted_static_audit
