finding_id,rule,file,line,message,code_snippet,assisted_verdict,confidence,rationale,review_method
mbedtls_filtered_468,R07,library/pk_wrap.c,247,Return contract violation: variable 'psa_alg' stores crypto result but is returned without validation.,"     244:     if (mbedtls_rsa_get_padding_mode(mbedtls_pk_rsa(*pk)) == MBEDTLS_RSA_PKCS_V21) {
     245:         psa_alg = PSA_ALG_RSA_PSS(psa_md_alg);
     246:     } else {
>>>  247:         psa_alg = PSA_ALG_RSA_PKCS1V15_SIGN(psa_md_alg);
     248:     }
     249: 
     250:     return mbedtls_pk_psa_rsa_sign_ext(psa_alg, pk->pk_ctx, hash, hash_len,",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,filtered_llm_assisted_static_audit
mbedtls_filtered_469,R07,library/pk_wrap.c,657,Return contract violation: variable 'curve' stores crypto result but is returned without validation.,"     654:     unsigned char key[MBEDTLS_PSA_MAX_EC_PUBKEY_LENGTH];
     655:     size_t key_len;
     656:     size_t curve_bits;
>>>  657:     psa_ecc_family_t curve = mbedtls_ecc_group_to_psa(ctx->grp.id, &curve_bits);
     658: 
     659:     ret = mbedtls_ecp_point_write_binary(&ctx->grp, &ctx->Q,
     660:                                          MBEDTLS_ECP_PF_UNCOMPRESSED,",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,filtered_llm_assisted_static_audit
mbedtls_filtered_470,R07,library/pk_wrap.c,729,Return contract violation: variable 'ret' stores crypto result but is returned without validation.,"     726:     }
     727: 
     728: done:
>>>  729:     ret = mbedtls_ecdsa_raw_to_der(key_bits, sig, *sig_len, sig, sig_size, sig_len);
     730: 
     731:     return ret;
     732: }",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,filtered_llm_assisted_static_audit
mbedtls_filtered_471,R07,library/platform.c,76,Return contract violation: variable 'ret' stores crypto result but is returned without validation.,"      73:     va_list argp;
      74: 
      75:     va_start(argp, fmt);
>>>   76:     ret = mbedtls_vsnprintf(s, n, fmt, argp);
      77:     va_end(argp);
      78: 
      79:     return ret;",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,filtered_llm_assisted_static_audit
mbedtls_filtered_472,R07,library/psa_crypto.c,1517,Return contract violation: variable 'unlock_status' stores crypto result but is returned without validation.,"    1514: #if !defined(MBEDTLS_PSA_ASSUME_EXCLUSIVE_BUFFERS)
    1515: exit:
    1516: #endif
>>> 1517:     unlock_status = psa_unregister_read_under_mutex(slot);
    1518: 
    1519:     LOCAL_OUTPUT_FREE(data_external, data);
    1520:     return (status == PSA_SUCCESS) ? unlock_status : status;",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,filtered_llm_assisted_static_audit
mbedtls_filtered_473,R07,library/psa_crypto.c,1632,Return contract violation: variable 'unlock_status' stores crypto result but is returned without validation.,"    1629:         data, data_size, data_length);
    1630: 
    1631: exit:
>>> 1632:     unlock_status = psa_unregister_read_under_mutex(slot);
    1633: 
    1634:     LOCAL_OUTPUT_FREE(data_external, data);
    1635:     return (status == PSA_SUCCESS) ? unlock_status : status;",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,filtered_llm_assisted_static_audit
mbedtls_filtered_474,R07,library/psa_crypto.c,2857,Return contract violation: variable 'status' stores crypto result but is returned without validation.,"    2854: 
    2855:     LOCAL_INPUT_ALLOC(input_external, input_length, input);
    2856:     LOCAL_OUTPUT_ALLOC(mac_external, mac_size, mac);
>>> 2857:     status = psa_mac_compute_internal(key, alg,
    2858:                                       input, input_length,
    2859:                                       mac, mac_size, mac_length, 1);
    2860: ",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,filtered_llm_assisted_static_audit
mbedtls_filtered_475,R07,library/psa_crypto.c,3042,Return contract violation: variable 'unlock_status' stores crypto result but is returned without validation.,"    3039:             signature, signature_length);
    3040:     }
    3041: 
>>> 3042:     unlock_status = psa_unregister_read_under_mutex(slot);
    3043: 
    3044:     return (status == PSA_SUCCESS) ? unlock_status : status;
    3045: ",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,filtered_llm_assisted_static_audit
mbedtls_filtered_476,R07,library/psa_crypto.c,3097,Return contract violation: variable 'status' stores crypto result but is returned without validation.,"    3094: 
    3095:     LOCAL_INPUT_ALLOC(input_external, input_length, input);
    3096:     LOCAL_OUTPUT_ALLOC(signature_external, signature_size, signature);
>>> 3097:     status = psa_sign_internal(key, 1, alg, input, input_length, signature,
    3098:                                signature_size, signature_length);
    3099: 
    3100: #if !defined(MBEDTLS_PSA_ASSUME_EXCLUSIVE_BUFFERS)",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,filtered_llm_assisted_static_audit
mbedtls_filtered_477,R07,library/psa_crypto.c,3155,Return contract violation: variable 'status' stores crypto result but is returned without validation.,"    3152: 
    3153:     LOCAL_INPUT_ALLOC(input_external, input_length, input);
    3154:     LOCAL_INPUT_ALLOC(signature_external, signature_length, signature);
>>> 3155:     status = psa_verify_internal(key, 1, alg, input, input_length, signature,
    3156:                                  signature_length);
    3157: 
    3158: #if !defined(MBEDTLS_PSA_ASSUME_EXCLUSIVE_BUFFERS)",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,filtered_llm_assisted_static_audit
mbedtls_filtered_478,R07,library/psa_crypto.c,3229,Return contract violation: variable 'status' stores crypto result but is returned without validation.,"    3226: 
    3227:     LOCAL_INPUT_ALLOC(hash_external, hash_length, hash);
    3228:     LOCAL_OUTPUT_ALLOC(signature_external, signature_size, signature);
>>> 3229:     status = psa_sign_internal(key, 0, alg, hash, hash_length, signature,
    3230:                                signature_size, signature_length);
    3231: 
    3232: #if !defined(MBEDTLS_PSA_ASSUME_EXCLUSIVE_BUFFERS)",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,filtered_llm_assisted_static_audit
mbedtls_filtered_479,R07,library/psa_crypto.c,3363,Return contract violation: variable 'unlock_status' stores crypto result but is returned without validation.,"    3360:         alg, input, input_length, salt, salt_length,
    3361:         output, output_size, output_length);
    3362: exit:
>>> 3363:     unlock_status = psa_unregister_read_under_mutex(slot);
    3364: 
    3365:     LOCAL_INPUT_FREE(input_external, input);
    3366:     LOCAL_INPUT_FREE(salt_external, salt);",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,filtered_llm_assisted_static_audit
mbedtls_filtered_480,R07,library/psa_crypto.c,3471,Return contract violation: variable 'status' stores crypto result but is returned without validation.,"    3468: 
    3469:     psa_status_t status = PSA_ERROR_CORRUPTION_DETECTED;
    3470: 
>>> 3471:     status = psa_driver_wrapper_sign_hash_abort(operation);
    3472: 
    3473:     operation->id = 0;
    3474: ",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,filtered_llm_assisted_static_audit
mbedtls_filtered_481,R07,library/psa_crypto.c,3605,Return contract violation: variable 'status' stores crypto result but is returned without validation.,"    3602: {
    3603:     psa_status_t status = PSA_ERROR_CORRUPTION_DETECTED;
    3604: 
>>> 3605:     status = psa_sign_hash_abort_internal(operation);
    3606: 
    3607:     /* We clear the number of ops done here, so that it is not cleared when
    3608:      * the operation fails or succeeds, only on manual abort. */",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,filtered_llm_assisted_static_audit
mbedtls_filtered_482,R07,library/psa_crypto.c,3629,Return contract violation: variable 'status' stores crypto result but is returned without validation.,"    3626: 
    3627:     psa_status_t status = PSA_ERROR_CORRUPTION_DETECTED;
    3628: 
>>> 3629:     status = psa_driver_wrapper_verify_hash_abort(operation);
    3630: 
    3631:     operation->id = 0;
    3632: ",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,filtered_llm_assisted_static_audit
mbedtls_filtered_483,R07,library/psa_crypto.c,4143,Return contract violation: variable 'status' stores crypto result but is returned without validation.,"    4140:     /* Ensure max_ops is set to the current value (or default). */
    4141:     mbedtls_psa_interruptible_set_max_ops(psa_interruptible_get_max_ops());
    4142: 
>>> 4143:     status = mbedtls_to_psa_error(
    4144:         mbedtls_ecdsa_verify_restartable(&operation->ctx->grp,
    4145:                                          operation->hash,
    4146:                                          operation->hash_length,",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,filtered_llm_assisted_static_audit
mbedtls_filtered_484,R07,library/psa_crypto.c,7680,Return contract violation: variable 'unlock_status' stores crypto result but is returned without validation.,"    7677:         *output_length = 0;
    7678:     }
    7679: 
>>> 7680:     unlock_status = psa_unregister_read_under_mutex(slot);
    7681: 
    7682:     LOCAL_INPUT_FREE(peer_key_external, peer_key);
    7683:     LOCAL_OUTPUT_FREE(output_external, output);",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,filtered_llm_assisted_static_audit
mbedtls_filtered_485,R07,library/psa_crypto.c,7756,Return contract violation: variable 'ret' stores crypto result but is returned without validation.,"    7753:     return PSA_SUCCESS;
    7754: #else /* MBEDTLS_PSA_CRYPTO_EXTERNAL_RNG */
    7755:     const unsigned char drbg_seed[] = ""PSA"";
>>> 7756:     int ret = mbedtls_psa_drbg_seed(&rng->drbg, &rng->entropy,
    7757:                                     drbg_seed, sizeof(drbg_seed) - 1);
    7758:     return mbedtls_to_psa_error(ret);
    7759: #endif /* MBEDTLS_PSA_CRYPTO_EXTERNAL_RNG */",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,filtered_llm_assisted_static_audit
mbedtls_filtered_486,R07,library/psa_crypto_aead.c,465,Return contract violation: variable 'status' stores crypto result but is returned without validation.,"     462: #endif /* MBEDTLS_PSA_BUILTIN_ALG_CCM */
     463: #if defined(MBEDTLS_PSA_BUILTIN_ALG_CHACHA20_POLY1305)
     464:     if (operation->alg == PSA_ALG_CHACHA20_POLY1305) {
>>>  465:         status = mbedtls_to_psa_error(
     466:             mbedtls_chachapoly_update_aad(&operation->ctx.chachapoly,
     467:                                           input,
     468:                                           input_length));",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,filtered_llm_assisted_static_audit
mbedtls_filtered_487,R07,library/psa_crypto_driver_wrappers.h,539,Return contract violation: variable 'status' stores crypto result but is returned without validation.,"     536: 
     537:             /* Fell through, meaning no accelerator supports this operation */
     538:             operation->id = PSA_CRYPTO_MBED_TLS_DRIVER_ID;
>>>  539:             status = mbedtls_psa_sign_hash_start( &operation->ctx.mbedtls_ctx,
     540:                                                   attributes,
     541:                                                   key_buffer, key_buffer_size,
     542:                                                   alg, hash, hash_length );",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,filtered_llm_assisted_static_audit
mbedtls_filtered_488,R07,library/psa_crypto_ecp.c,349,Return contract violation: variable 'status' stores crypto result but is returned without validation.,"     346:         return mbedtls_to_psa_error(ret);
     347:     }
     348: 
>>>  349:     status = mbedtls_to_psa_error(
     350:         mbedtls_ecp_write_key_ext(&ecp, key_buffer_length,
     351:                                   key_buffer, key_buffer_size));
     352: ",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,filtered_llm_assisted_static_audit
mbedtls_filtered_489,R07,library/psa_crypto_pake.c,397,Return contract violation: variable 'status' stores crypto result but is returned without validation.,"     394:                                      size_t output_size,
     395:                                      size_t *output_length)
     396: {
>>>  397:     psa_status_t status = mbedtls_psa_pake_output_internal(
     398:         operation, step, output, output_size, output_length);
     399: 
     400:     return status;",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,filtered_llm_assisted_static_audit
mbedtls_filtered_490,R07,library/psa_crypto_pake.c,515,Return contract violation: variable 'status' stores crypto result but is returned without validation.,"     512:                                     const uint8_t *input,
     513:                                     size_t input_length)
     514: {
>>>  515:     psa_status_t status = mbedtls_psa_pake_input_internal(
     516:         operation, step, input, input_length);
     517: 
     518:     return status;",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,filtered_llm_assisted_static_audit
mbedtls_filtered_491,R07,library/psa_crypto_slot_management.c,494,Return contract violation: variable 'status' stores crypto result but is returned without validation.,"     491:     PSA_THREADING_CHK_RET(mbedtls_mutex_lock(
     492:                               &mbedtls_threading_key_slot_mutex));
     493: #endif
>>>  494:     status = psa_unregister_read(slot);
     495: #if defined(MBEDTLS_THREADING_C)
     496:     PSA_THREADING_CHK_RET(mbedtls_mutex_unlock(
     497:                               &mbedtls_threading_key_slot_mutex));",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,filtered_llm_assisted_static_audit
mbedtls_filtered_492,R07,library/sha256.c,608,Return contract violation: variable 'supported' stores crypto result but is returned without validation.,"     605:     static int supported = 0;
     606: 
     607:     if (!done) {
>>>  608:         supported = mbedtls_a64_crypto_sha256_determine_support();
     609:         done = 1;
     610:     }
     611: ",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,filtered_llm_assisted_static_audit
mbedtls_filtered_493,R07,library/ssl_msg.c,2517,Return contract violation: variable 'ret' stores crypto result but is returned without validation.,"    2514: 
    2515:     MBEDTLS_SSL_DEBUG_MSG(2, (""=> mbedtls_ssl_resend""));
    2516: 
>>> 2517:     ret = mbedtls_ssl_flight_transmit(ssl);
    2518: 
    2519:     MBEDTLS_SSL_DEBUG_MSG(2, (""<= mbedtls_ssl_resend""));
    2520: ",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,filtered_llm_assisted_static_audit
mbedtls_filtered_494,R07,library/ssl_msg.c,3387,Return contract violation: variable 'ret' stores crypto result but is returned without validation.,"    3384:     // use counter from record
    3385:     ssl->in_ctr = record_in_ctr;
    3386: 
>>> 3387:     ret = mbedtls_ssl_dtls_replay_check((mbedtls_ssl_context const *) ssl);
    3388: 
    3389:     // restore the counter
    3390:     ssl->in_ctr = original_in_ctr;",TP,medium,Wrapper or return path propagates a cryptographic status without explicit validation.,filtered_llm_assisted_static_audit
